Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
anthropic_claude-3.7-sonnet,perception_control,task_004_mobile_lidar_obstacle_avoidance,test_control_laws_and_modes_match_reference_semantics,FAILED,C3,"The generated code does not implement the reference semantics for angular_vel computation using regional_dist with sign normalization (regional_dist/max(1,abs(regional_dist))), instead using a simplified region-based sign decision."
anthropic_claude-3.7-sonnet,perception_control,task_004_mobile_lidar_obstacle_avoidance,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code contains a Python SyntaxError: a `while...else` construct cannot be paired with a `while not done` loop that also has a standalone `else:` block after it incorrectly structured—actually the real hard error is the `while/else` with the `else` clause attached but preceded by a broken control flow, plus the IdentifyRegions callback signature doesn't match (subscription callback receives msg but IdentifyRegions is registered directly), and the control_loop has an infinite inner while that publishes without yielding, which will hang the executor."
anthropic_claude-3.7-sonnet,perception_control,task_005_ORBBEC,test_frameset_applies_filters_before_downstream_use,FAILED,C3,"The generated onNewFrameSetCallback does not call processColorFrameFilter on color frames before enqueueing them, omitting the expected filter pipeline step for color frames in the frameset callback."
anthropic_claude-3.7-sonnet,perception_control,task_005_ORBBEC,test_frameset_alignment_semantics_present,FAILED,C3,"The generated onNewFrameSetCallback does not include the align_filter_ usage required for depth-to-color alignment semantics, omitting an essential behavioral component of the ROS2 migration."
anthropic_claude-3.7-sonnet,perception_control,task_005_ORBBEC,test_frameset_forwards_non_color_streams_through_common_handler,FAILED,C3,"The generated onNewFrameSetCallback uses explicit per-stream calls (depthFrame/colorFrame/leftIRFrame etc.) instead of iterating over IMAGE_STREAMS to forward non-color frames, which is a semantic/behavioral deviation from the expected pattern."
anthropic_claude-3.7-sonnet,perception_control,task_005_ORBBEC,test_color_thread_consumes_fifo_and_processes_in_pipeline_order,FAILED,C3,"The generated onNewColorFrameCallback decodes and forwards the frame but does not call publishPointCloud between decoding and onNewFrameCallback, violating the expected pipeline order semantics."
anthropic_claude-3.7-sonnet,perception_control,task_005_ORBBEC,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code contains a critical logic error in onNewFrameSetCallback: it does not call align_filter_->process() for depth registration/alignment, which the oracle test explicitly checks for (test_frameset_alignment_semantics_present), and this represents missing functionality that the oracle failed to catch."
anthropic_claude-3.7-sonnet,perception_control,task_006_3d_sensor_moveit_arm_control,test_4_async_fallback_mastery,FAILED,E1,"The generated code implements the fallback logic correctly using spin_until_future_complete instead of await keywords, which is functionally valid ROS2 but fails the rigid regex requiring 'await' keywords and specific 'arm_torso' string in the if block."
anthropic_claude-3.7-sonnet,perception_control,task_006_3d_sensor_moveit_arm_control,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code imports PickupGoal, PlaceGoal, PickupResult, PlaceResult from moveit_msgs.msg which don't exist in ROS 2 (they're action types now, accessed via Pickup.Goal/Place.Goal), and imports a non-existent 'moveit.planning_scene_interface' module, which will cause import errors at runtime that the oracle tests did not catch."
anthropic_claude-3.7-sonnet,perception_control,task_007_autonomous_navigation,test_turn_shortest_path_logic,FAILED,C3,"The turn function uses manual normalization with if-statements instead of the required atan2(sin(error), cos(error)) shortest-path pattern, representing a semantic/behavioral implementation gap for robust angular control."
anthropic_claude-3.7-sonnet,perception_control,task_007_autonomous_navigation,test_proportional_control_law,FAILED,C3,"The generated turn() function uses a constant angular velocity instead of proportional control (Kp * error), failing the behavioral requirement for smooth P-control."
anthropic_claude-3.7-sonnet,perception_control,task_007_autonomous_navigation,test_emergency_safety_check,FAILED,C3,"The turn() function's while True loop lacks rclpy.ok() check or a timeout mechanism, creating a potential infinite loop safety risk as flagged by the test."
anthropic_claude-3.7-sonnet,perception_control,task_007_autonomous_navigation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The oracle test passed because it only checked specific patterns, but the code contains critical issues: it calls rclpy.shutdown() inside an action callback via a Timer which can cause improper shutdown, lacks rclpy.ok() safety checks in while loops (infinite loop risk), and the turn() logic doesn't properly handle the shortest-path angle wraparound, which could cause runtime failures."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,test_ackermann_inverse_kinematics,FAILED,E1,"The code contains correct Ackermann geometry using `std::atan(wheelbase_ * angular_z / linear_x)`, but the oracle regex expects the pattern `wheelbase_.*?/.*?tan` or `atan(wheelbase_.../...r)`, which doesn't match the functionally correct multiplication-based formulation."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,test_steering_limit_clamping,FAILED,E1,"The code functionally clamps the steering angle using max_steering_angle_ instead of the specific variable name max_inner_angle_ the oracle test expects, causing a naming-based test failure despite correct functional behavior."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,test_odom_integration_frames,FAILED,E1,"The code implements correct velocity projection using x_ and y_ variables with delta_x/delta_y intermediates, but the oracle regex strictly expects 'position_x_' variable naming and direct += pattern, making this a style/format mismatch."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,test_mecanum_lateral_awareness,FAILED,E1,"The code correctly integrates lateral_velocity as vy in Mecanum mode, but the test's regex searches for the literal string 'lateral_velocity' in the function body, which appears only as a parameter name; the test fails due to rigid string-matching expectations rather than a functional error."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,test_time_differential_consistency,FAILED,E1,"The regex-based brace matching in get_func_body only captures up to the first closing brace, truncating the publishOdometry body before the '* dt' expressions are reached; the generated code does correctly apply dt scaling, so this is a false positive due to the oracle's fragile parser."
anthropic_claude-3.7-sonnet,perception_control,task_008_limo_robot,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code creates a private node with `std::make_shared<rclcpp::Node>(""~"")` which is invalid in ROS 2 (tilde is not a valid node name), and tf_broadcaster_ is used but never initialized, which will cause a null pointer crash when pub_odom_tf_ is true."
anthropic_claude-3.7-sonnet,perception_control,task_009_stretch_pipeline,test_ray_plane_analytical_solution,FAILED,E1,"The generated code implements ray-plane intersection correctly using a mathematically equivalent form (t = -(n·origin + d) / (n·ray_dir)), but the oracle's rigid regex expects the literal substring 'd /' or 'd/', causing a style/format false positive."
anthropic_claude-3.7-sonnet,perception_control,task_009_stretch_pipeline,OVERALL_HIDDEN_ERROR_CHECK,FAILED,P1,"The generated code correctly implements the ROS 2 migration with proper camera matrix decomposition, depth scaling, pinhole projection, ray-plane intersection, and median filtering, and uses camera_info.k (ROS 2 attribute) correctly."
anthropic_claude-3.7-sonnet,state_machine,task_001_smach_basic,OVERALL_CODE_CHECK,SUCCESS,P1,"The code correctly migrates the ServiceState to ROS 2 using create_client, call_async, and node-based logging while preserving preemption and userdata mapping logic, passing all oracle checks."
anthropic_claude-3.7-sonnet,state_machine,task_002_mas_execution_manager,test_parameter_logic,FAILED,B1,"The code uses has_parameter/get_parameter without calling declare_parameter, which is required in ROS 2 for proper parameter handling."
anthropic_claude-3.7-sonnet,state_machine,task_002_mas_execution_manager,test_topic_and_msg_integrity,FAILED,E1,"The code correctly subscribes to ActionFeedback on '/kcl_rosplan/action_feedback', but the regex uses '.*' without re.DOTALL flag, so it fails to match across the multi-line create_subscription call."
anthropic_claude-3.7-sonnet,state_machine,task_002_mas_execution_manager,test_interface_params_retention,FAILED,C3,"The generated code instantiates DomesticOntologyInterface() with no arguments, dropping the original url and prefix parameters, which is a semantic/behavioral error in preserving data flow."
anthropic_claude-3.7-sonnet,state_machine,task_002_mas_execution_manager,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses has_parameter/get_parameter without declare_parameter first (which will fail in ROS 2), and DomesticOntologyInterface is called with no url/prefix arguments, yet the oracle marked it SUCCESS."
anthropic_claude-3.7-sonnet,state_machine,task_003_tutorial_baseline,test_service_future_logic,FAILED,E1,"The code uses a manual spin_once loop checking future.done() which is functionally equivalent to spin_until_future_complete, but the oracle rigidly requires the specific API name 'spin_until_future_complete'."
anthropic_claude-3.7-sonnet,state_machine,task_003_tutorial_baseline,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses SetModelStateRequest() which doesn't exist in ROS 2 (services use SetModelState.Request()), and does not use spin_until_future_complete as the oracle test checks for, indicating a hard runtime error that would crash the code."
anthropic_claude-3.7-sonnet,state_machine,task_004_ros_task_manage,test_introspection_node_handle,FAILED,C3,"The generated code does not include an IntrospectionServer instantiation at all, missing the required integration with smach_ros.IntrospectionServer that passes self.node as the node handle."
anthropic_claude-3.7-sonnet,state_machine,task_004_ros_task_manage,test_ros2_handle_usage,FAILED,C3,"The generated code does not use self.node.get_logger() anywhere for logging, failing the test that verifies proper ROS 2 logging API usage."
anthropic_claude-3.7-sonnet,state_machine,task_004_ros_task_manage,test_rclpy_init_protection,FAILED,C1,"The generated code does not include the required `if not rclpy.ok(): rclpy.init()` safety check before creating the node, which is a node/lifecycle initialization logic issue."
