Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
google_gemini-3.1-pro-preview,parameter_server,task_009_fetch_arm_params,test_ros2_param_declaration,FAILED,B1,"The generated code did not replace ROS 1 parameter retrieval with the required ROS 2 node_->declare_parameter calls, indicating legacy API was not migrated."
google_gemini-3.1-pro-preview,parameter_server,task_009_fetch_arm_params,test_snake_case_naming,FAILED,C3,"The generated code does not contain the 'robot_description' parameter string, indicating the ROS 2 parameter naming/declaration semantic was not properly migrated."
google_gemini-3.1-pro-preview,parameter_server,task_009_fetch_arm_params,test_logging_migration,FAILED,B1,"The generated code retains legacy ROS 1 logging without migrating to RCLCPP macros using node_->get_logger(), indicating a failure to replace the legacy ROS 1 logging API."
google_gemini-3.1-pro-preview,parameter_server,task_009_fetch_arm_params,test_tip_frame_validation,FAILED,C3,"The generated code is missing the semantic validation check for tip_frames.size() against 1, which is required for IKFast's 6DOF single-tip constraint."
google_gemini-3.1-pro-preview,parameter_server,task_009_fetch_arm_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical failure that the oracle marked as SUCCESS."
google_gemini-3.1-pro-preview,parameter_server,task_010_sensor_fusion_params,test_sensor_config_logic,FAILED,C3,"The generated code failed to implement the required parameter name construction logic (e.g., '<type><index>_config'), missing the semantic behavior expected for sensor configuration handling."
google_gemini-3.1-pro-preview,parameter_server,task_010_sensor_fusion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle marked as SUCCESS."
google_gemini-3.1-pro-preview,parameter_server,task_011_moveit_motion_params,test_ros2_node_lifecycle_setup,FAILED,C3,"The generated code is missing the 'allow_undeclared_parameters' NodeOption required for MoveIt 2's dynamic plugin loading, which is a semantic/behavioral configuration error."
google_gemini-3.1-pro-preview,parameter_server,task_011_moveit_motion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should not pass any meaningful test, yet the oracle reported SUCCESS."
google_gemini-3.1-pro-preview,parameter_server,task_012_px4_flight_params,test_parameter_declaration_logic,FAILED,C3,"The generated code declared 'takeoff_height' but failed to declare the 'target_yaw' parameter, representing an incomplete semantic migration of required parameters."
google_gemini-3.1-pro-preview,parameter_server,task_012_px4_flight_params,test_dynamic_message_population_position,FAILED,C3,"The generated code did not populate msg.position using the dynamic takeoff_height parameter attribute, failing the semantic requirement to use dynamic parameter values in the message."
google_gemini-3.1-pro-preview,parameter_server,task_012_px4_flight_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test missed by reporting SUCCESS."
google_gemini-3.1-pro-preview,parameter_server,task_013_slam_mapping_params,test_ros2_lifecycle_sequence,FAILED,C3,"The generated code declares parameters but never retrieves them via get_parameter, failing the lifecycle sequence test due to incomplete parameter handling semantics."
google_gemini-3.1-pro-preview,parameter_server,task_013_slam_mapping_params,test_explicit_type_casting,FAILED,C3,"The generated code declares and retrieves parameters but does not use explicit type casting methods like .as_double(), failing the ROS 2 best-practice requirement for type-safe parameter retrieval."
google_gemini-3.1-pro-preview,parameter_server,task_013_slam_mapping_params,test_member_variable_assignment,FAILED,C3,"The generated code does not use the explicit pattern of assigning parameters to member variables via get_parameter().as_type() syntax, failing the semantic expectation for ROS 2 parameter handling."
google_gemini-3.1-pro-preview,parameter_server,task_013_slam_mapping_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failure, but the oracle status reports SUCCESS."
google_gemini-3.1-pro-preview,publisher_subscriber,task_001_simple_pub_sub,test_talker_ros2_translation,FAILED,C3,The generated talker.py uses a functional style with rclpy.init() and node creation inside a function rather than defining a Node subclass as expected by the oracle.
google_gemini-3.1-pro-preview,publisher_subscriber,task_001_simple_pub_sub,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which would cause all file-based tests to fail, but the oracle status is marked SUCCESS, indicating a missed hard error."
google_gemini-3.1-pro-preview,publisher_subscriber,task_002_custom_msg_basic,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated, but the oracle test would fail on PUBLISHER_PATH.exists() assertion; if it reported SUCCESS, it's a false negative missing the absence of code."
google_gemini-3.1-pro-preview,publisher_subscriber,task_003_image_transport,test_camera_publisher_translation,FAILED,C3,"The generated code lacks proper ROS 2 Node creation (no 'Node' class usage), failing the basic node structure oracle check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_003_image_transport,test_camera_subscriber_translation,FAILED,A1,"The generated code was empty/not produced, so the existing skeleton file lacks the required Node structure (only contains 'rclpy' import without 'Node' class usage), causing the oracle assertion to fail."
google_gemini-3.1-pro-preview,publisher_subscriber,task_003_image_transport,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard failure, yet the oracle status is marked SUCCESS."
google_gemini-3.1-pro-preview,publisher_subscriber,task_004_laser_scan_origin,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), yet the oracle reported SUCCESS, indicating the test framework failed to detect the missing files/code as a hard error."
google_gemini-3.1-pro-preview,publisher_subscriber,task_005_ros1_ros2_bridge,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated or parsing failed, yet the oracle reports SUCCESS, indicating the test failed to catch the absence of any actual implementation."
google_gemini-3.1-pro-preview,publisher_subscriber,task_006_multi_topic_synchronization,test_oracle_2_stereo_sync_class,FAILED,A1,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a fundamental failure to produce any compilable output."
google_gemini-3.1-pro-preview,publisher_subscriber,task_006_multi_topic_synchronization,test_oracle_3_message_filters_synchronizer,FAILED,E2,"No code was generated or the parse failed, which is a critical hard error preventing any functionality."
google_gemini-3.1-pro-preview,publisher_subscriber,task_006_multi_topic_synchronization,test_oracle_4_two_image_subscribers,FAILED,A1,"No code was generated or parsing failed, so the source file is empty/missing the required subscriber declarations."
google_gemini-3.1-pro-preview,publisher_subscriber,task_006_multi_topic_synchronization,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that should fail all tests, but the oracle status reports SUCCESS."
google_gemini-3.1-pro-preview,publisher_subscriber,task_007_latched_publisher,test_latched_behavior_for_new_subscriber,FAILED,E2,"No code was generated, so the test failure represents a critical missing implementation rather than a style issue."
google_gemini-3.1-pro-preview,publisher_subscriber,task_007_latched_publisher,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should not pass tests, indicating the oracle missed this failure."
google_gemini-3.1-pro-preview,publisher_subscriber,task_009_nodelet_pubsub,test_uses_ros2_headers_not_ros1,FAILED,E1,"The generated code uses #include ""rclcpp/rclcpp.hpp"" (quotes) which is functionally equivalent and idiomatic in ROS 2, but the oracle regex strictly requires angle-bracket includes <rclcpp/...>."
google_gemini-3.1-pro-preview,publisher_subscriber,task_009_nodelet_pubsub,test_ros2_parameter_usage,FAILED,C3,"The generated code declares parameters but never calls get_parameter() to retrieve them, which is a semantic/behavioral omission causing the test to fail."
google_gemini-3.1-pro-preview,publisher_subscriber,task_009_nodelet_pubsub,test_namespace_semantics_preserved,FAILED,C3,"The generated code omits the namespaced/global/private topic declarations (e.g., '/global', 'namespaced', 'private', 'in', 'out') that were present in the original ROS 1 code, causing a semantic loss of topic naming behavior."
google_gemini-3.1-pro-preview,publisher_subscriber,task_009_nodelet_pubsub,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch as SUCCESS."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_translated_files_exist,FAILED,A1,"No code was generated or parsing failed, so the required translated files do not exist."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_no_ros1_artifacts_in_launch,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the test to fail at file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_robot_description_defined,FAILED,A1,"No code was generated, so the required xacro file does not exist, causing the test to fail at file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_robot_description_consumed_in_launch,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the test to fail at file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_imu_interface_present,FAILED,A1,"No code was generated, so the required xacro file does not exist, causing the test to fail at the file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_gps_interface_present,FAILED,A1,"No code was generated, so the required xacro file does not exist, causing the test to fail at file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,test_sensor_update_rate_semantics,FAILED,A1,"No code was generated, so the required xacro file is missing, causing the test to fail at file existence check."
google_gemini-3.1-pro-preview,publisher_subscriber,task_010_husky_stress_test,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), but the oracle reported SUCCESS, indicating the test failed to catch this critical hard error."
google_gemini-3.1-pro-preview,action_server,task_001_base_case,test_node_creation,FAILED,ERROR,Invalid \escape: line 1 column 209 (char 208)
